late_night_usage,sleep_minutes,total_screen_minutes,social_minutes,doom_scroll_flag,exercise_minutes,resting_heart_rate,pickup_count,stress_label
0,399,60,23,0,57,73,110,0
0,435,67,25,0,60,61,40,0
0,503,258,80,0,38,77,120,1
0,449,60,18,0,67,79,20,0
1,401,188,123,0,51,70,130,2
0,397,407,119,0,38,66,210,2
0,501,429,79,0,45,61,110,1
0,550,439,135,0,49,69,210,2
0,410,152,61,0,41,68,70,0
1,292,271,140,0,36,81,140,2
0,443,62,29,0,58,74,20,0
1,451,313,136,0,44,63,190,2
0,430,64,26,0,56,68,40,0
0,397,720,157,1,4,71,250,2
0,414,234,121,0,48,71,90,1
1,401,346,276,1,44,59,250,2
0,429,145,33,0,47,62,80,0
0,450,89,41,0,58,66,100,0
1,456,240,115,0,59,72,100,1
0,462,324,132,1,49,66,150,2
1,388,153,95,0,46,76,150,2
0,476,63,19,0,60,63,30,0
1,315,60,35,1,56,73,70,0
0,387,297,131,0,37,69,90,2
1,371,343,173,1,37,79,170,2
1,355,269,109,0,51,80,150,2
0,394,83,25,0,51,75,30,0
1,518,270,101,0,39,77,100,1
1,542,720,300,0,22,72,250,2
0,432,128,46,1,57,64,50,0
0,424,258,172,0,38,68,150,2
0,410,285,113,0,48,64,110,1
1,452,125,78,0,57,71,50,1
1,451,128,91,0,36,69,70,1
0,346,199,86,0,35,70,120,2
0,458,720,300,0,17,73,250,2
0,384,491,300,0,21,64,250,2
0,522,199,142,1,56,70,140,2
0,442,335,179,0,35,63,200,2
0,393,60,33,0,58,70,70,0
0,422,186,58,0,54,70,120,0
0,420,60,23,0,52,64,120,0
1,426,423,177,1,23,70,250,2
1,432,483,300,1,32,72,250,2
1,294,215,140,1,47,71,180,2
1,503,206,164,1,48,73,120,2
0,515,203,62,0,36,79,140,1
0,391,144,76,0,57,70,30,0
0,453,195,50,0,46,75,90,0
1,494,719,300,1,14,74,250,1
1,476,645,300,1,15,72,250,2
1,351,436,300,1,30,75,250,2
1,417,71,35,0,51,68,60,0
0,569,247,134,0,43,72,110,1
0,440,197,100,0,51,71,60,0
0,403,145,43,0,60,75,70,0
0,458,196,69,0,42,68,80,0
0,447,512,167,1,35,68,180,2
1,353,719,300,1,7,82,250,2
0,457,161,43,0,46,70,80,0
0,387,710,254,1,13,74,250,2
0,416,454,116,1,24,60,180,2
0,472,111,42,0,65,76,30,0
0,362,130,35,1,51,70,40,1
0,480,232,118,0,46,71,110,1
0,334,90,37,1,48,71,40,1
1,268,720,258,1,13,84,250,2
0,410,237,103,0,48,75,120,1
0,464,115,37,0,45,65,60,0
1,482,720,300,0,18,81,250,2
1,379,60,38,0,53,64,100,1
1,372,429,149,0,29,74,210,2
0,448,152,94,0,51,64,70,0
0,406,74,30,0,56,73,70,1
0,456,683,241,1,11,81,250,2
0,375,139,59,0,48,74,20,1
1,380,199,127,1,58,68,100,2
0,443,433,180,1,29,68,160,2
0,394,231,124,0,53,80,90,1
0,458,118,41,0,55,65,50,0
0,427,110,62,1,59,64,80,0
0,493,519,218,0,26,69,250,2
1,262,277,221,1,41,76,190,2
1,354,720,300,0,10,73,250,2
1,321,142,76,1,50,70,90,2
0,463,124,52,0,53,68,50,0
0,472,114,69,0,53,70,100,1
0,445,273,130,0,40,71,150,1
0,414,720,73,0,10,64,200,2
1,436,350,182,0,33,67,250,2
0,358,249,113,0,42,72,170,2
1,253,238,143,0,48,78,140,2
0,371,60,23,0,60,72,70,0
0,433,174,73,0,49,64,70,0
0,483,348,144,0,45,69,100,1
0,301,158,62,0,48,85,120,2
1,467,99,51,0,56,66,50,0
0,441,60,25,0,52,61,30,0
1,250,720,300,1,6,88,250,2
1,382,235,146,1,45,72,220,2
0,474,224,99,0,52,66,140,1
1,416,692,300,1,16,81,250,2
0,504,594,193,0,17,57,250,2
1,294,231,110,0,50,73,60,2
1,346,435,251,1,36,66,250,2
1,310,471,293,0,17,86,250,2
0,535,468,108,0,44,67,180,1
0,466,292,154,0,52,62,180,1
0,562,200,98,0,49,61,100,0
0,411,90,53,0,52,75,110,0
1,324,536,300,1,26,87,250,2
1,365,325,192,1,43,72,210,2
0,518,650,111,0,19,73,240,2
0,416,337,157,1,30,69,190,2
0,441,60,26,1,59,73,30,0
0,454,101,23,0,57,65,100,0
0,436,149,42,0,42,66,160,0
0,402,198,78,0,48,68,80,0
1,350,720,300,1,7,81,250,2
0,410,292,150,0,47,74,100,1
0,449,137,41,0,53,63,70,0
1,441,596,300,1,35,70,250,2
0,523,241,81,1,39,58,120,1
0,377,300,206,0,40,67,250,2
1,362,290,96,0,36,72,90,2
1,317,720,300,0,8,74,250,2
0,444,589,165,0,21,72,210,2
0,423,393,126,0,34,78,100,1
1,406,263,141,0,34,73,160,2
1,452,599,300,1,21,81,250,2
0,308,60,25,0,47,73,90,1
0,459,618,299,0,26,71,250,2
0,411,530,154,0,19,77,250,2
0,458,301,78,1,27,79,110,1
0,390,92,48,0,47,74,100,0
0,509,192,75,0,56,74,90,0
0,465,60,31,0,56,68,60,0
1,429,322,132,0,52,63,140,2
0,474,85,54,0,46,74,100,0
1,337,60,34,1,56,71,60,2
1,346,262,112,0,42,74,180,2
0,472,156,63,0,45,61,90,0
1,336,119,42,0,61,83,60,1
1,461,369,262,0,41,75,250,2
0,433,501,127,0,29,79,160,2
0,460,275,175,0,45,77,150,2
0,539,198,94,0,51,70,100,0
1,340,381,94,1,31,64,180,2
0,453,202,97,0,39,71,140,1
0,487,144,63,0,49,66,120,0
1,441,433,300,1,35,78,250,2
0,418,281,120,0,46,73,140,1
0,409,213,88,0,39,73,90,1
1,358,238,122,0,39,69,50,2
0,522,110,40,1,54,64,140,0
1,355,72,51,1,48,65,80,2
1,365,128,67,1,51,67,70,2
0,413,147,46,0,46,70,110,0
0,470,159,44,0,52,65,100,0
1,385,720,300,1,17,76,250,2
1,304,621,300,1,21,82,250,2
0,386,272,99,0,57,72,70,1
0,335,328,166,1,31,85,150,2
0,378,680,246,0,14,74,250,2
1,445,210,111,1,51,76,70,2
1,482,720,300,0,15,80,250,1
0,469,60,20,0,64,61,30,0
1,398,247,172,1,31,75,200,2
0,443,96,33,0,51,78,70,0
1,444,74,45,0,52,67,60,0
0,464,635,93,0,12,68,250,2
0,540,209,59,0,56,71,140,0
0,430,151,46,0,56,70,120,0
0,502,176,80,0,50,82,90,0
1,436,372,211,0,33,77,160,2
0,471,102,49,0,56,72,70,0
0,349,60,9,0,54,68,70,0
0,496,240,60,0,41,62,110,0
0,428,234,140,0,41,77,200,1
1,328,720,300,1,10,80,250,2
1,256,271,216,0,37,79,160,2
0,449,267,51,0,41,70,140,0
0,421,68,23,0,46,73,30,0
0,369,85,45,1,42,69,90,1
1,271,437,297,1,27,66,250,2
1,409,569,300,1,22,69,250,2
1,436,702,300,1,15,72,250,2
1,388,419,225,0,32,67,190,2
1,470,184,76,0,35,71,90,1
1,383,83,41,1,53,82,80,2
0,447,94,25,1,66,68,70,0
0,389,261,74,0,30,65,100,1
0,356,60,23,0,71,72,130,1
0,527,81,34,1,50,71,80,0
0,506,136,52,0,64,68,50,0
0,350,246,188,0,25,69,170,2
0,427,402,250,1,41,74,250,0
0,429,216,63,1,40,82,60,1
0,406,199,153,0,47,77,140,2
0,414,198,80,0,51,75,150,1
1,386,249,182,1,50,64,150,2
1,447,517,223,1,28,69,180,2
1,403,286,171,1,31,67,220,2
0,443,720,214,0,9,73,250,2
0,442,285,104,0,35,75,60,1
0,496,309,120,1,33,75,150,2
1,407,324,182,1,28,73,200,2
0,438,369,191,0,40,65,210,2
0,433,110,37,0,50,74,70,0
1,414,153,93,0,49,73,110,1
0,396,267,115,0,45,55,150,1
0,476,237,67,0,37,73,100,0
0,381,338,125,0,45,66,200,2
0,414,158,59,0,44,69,100,0
0,480,270,54,0,40,65,100,0
0,378,142,51,0,42,73,90,1
1,249,273,176,1,33,81,200,2
1,394,85,42,1,44,73,70,1
0,350,60,27,0,52,74,90,1
1,269,78,53,0,60,77,110,2
0,472,363,111,1,38,68,130,2
0,439,426,112,0,22,73,90,1
0,514,720,287,0,9,77,250,2
0,389,411,96,0,26,74,130,2
0,430,150,45,0,51,70,50,0
0,454,199,49,1,51,65,100,0
1,308,60,25,1,55,77,40,2
0,471,121,70,0,47,75,30,0
0,460,226,73,0,48,74,130,0
1,277,720,300,0,3,80,250,2
0,433,212,74,0,47,75,130,0
0,454,73,25,0,70,68,60,0
1,348,714,300,0,9,69,250,2
0,376,163,46,0,55,76,70,1
0,433,81,30,0,45,65,90,0
0,545,190,46,0,51,66,40,0
0,415,135,39,0,50,70,50,0
0,513,225,63,0,54,71,100,0
0,412,389,150,0,42,75,100,2
1,405,274,131,1,44,62,200,2
1,429,247,149,0,53,72,190,2
0,449,390,107,1,29,64,230,2
1,369,586,281,1,17,76,250,2
1,410,338,268,1,27,72,150,2
0,514,146,87,0,43,60,110,0
0,450,465,269,0,28,83,250,2
0,394,91,37,0,53,60,70,0
1,376,591,272,1,18,76,250,2
0,545,88,45,0,54,68,80,0
1,399,398,261,1,26,72,250,2
0,390,60,25,0,68,60,10,0
0,362,181,107,0,60,74,130,2
0,343,484,164,1,33,87,190,2
0,438,305,182,0,34,71,130,2
1,420,60,36,0,51,71,40,0
1,362,720,284,1,6,76,250,2
0,434,131,50,0,45,75,40,0
1,293,465,300,1,30,83,250,2
1,399,359,76,1,48,64,190,2
0,459,122,59,0,54,64,100,0
1,322,374,206,1,39,71,230,2
0,534,152,42,0,52,70,80,0
0,393,338,131,0,28,78,160,2
0,434,100,22,0,56,57,50,0
1,419,158,100,1,54,71,150,2
0,416,275,148,0,38,79,180,2
1,361,720,300,0,10,75,250,2
1,259,572,300,0,11,81,180,2
0,502,368,180,0,35,76,170,2
0,441,247,20,1,41,74,70,0
0,461,324,119,0,32,70,140,1
0,468,151,87,0,53,71,130,0
0,418,645,257,1,22,57,250,2
0,425,60,20,0,58,71,10,0
0,501,199,81,0,56,69,140,0
0,394,197,78,0,56,78,60,1
0,541,207,102,0,50,78,130,1
0,397,118,45,1,48,70,80,1
1,292,374,215,1,21,86,180,2
1,399,206,112,1,61,66,110,2
0,560,172,68,0,64,68,110,0
0,339,298,107,0,43,81,160,2
0,412,720,226,0,13,75,250,0
0,473,170,49,0,52,73,90,0
0,436,267,73,0,33,71,60,0
0,469,540,266,0,26,69,250,2
1,324,447,225,1,27,76,250,2
0,390,142,69,0,54,68,90,1
1,364,281,148,0,47,70,90,2
0,393,568,140,0,24,80,250,2
0,432,60,29,0,61,64,50,0
0,430,279,113,0,54,63,150,2
0,411,159,74,0,53,79,150,1
0,451,60,29,0,66,67,80,0
0,358,258,63,0,40,80,100,1
0,438,150,28,0,43,78,80,0
0,550,81,26,1,66,69,80,0
1,283,716,300,1,4,86,250,2
1,449,133,106,0,58,66,60,1
0,452,89,15,0,60,63,30,0
0,404,60,21,0,45,72,50,0
0,368,258,96,0,54,82,170,2
1,384,447,233,0,26,65,250,2
0,507,720,300,0,15,76,250,2
0,400,129,77,1,47,69,70,0
0,415,112,83,0,49,61,60,0
0,485,72,43,0,57,68,50,0
0,452,291,139,0,41,68,140,1
1,264,86,47,0,57,73,70,2
1,396,223,127,1,60,70,140,2
0,510,247,50,0,59,68,110,0
0,433,128,59,0,48,58,60,0
0,297,125,54,0,61,83,110,2
0,469,127,39,0,58,76,50,0
1,376,720,300,1,11,84,250,2
0,328,95,55,0,45,75,30,1
0,366,353,70,1,31,75,130,2
0,483,112,56,0,59,75,80,0
1,338,250,140,0,43,83,150,2
0,404,250,85,0,31,79,130,1
0,448,598,120,0,16,73,180,2
0,417,60,14,0,54,70,80,0
0,425,367,128,0,25,77,160,2
1,375,169,98,1,54,70,100,2
0,360,184,92,0,37,76,110,2
0,409,191,66,0,43,65,130,0
0,457,65,25,0,54,61,60,0
1,377,201,141,0,50,69,90,2
0,430,192,54,0,46,68,120,0
0,531,60,21,0,53,67,30,0
0,486,472,67,0,33,71,220,1
1,434,335,165,1,35,74,140,2
1,348,182,122,0,39,74,90,2
1,375,217,173,0,50,74,190,2
0,398,313,176,0,39,72,190,2
0,473,456,227,0,27,75,170,2
1,367,160,106,1,56,67,160,2
0,446,71,21,0,64,73,70,0
0,443,322,183,0,26,75,190,2
1,388,145,83,1,42,68,100,2
0,581,280,162,0,39,71,200,2
0,416,109,50,0,63,65,110,0
1,327,144,85,0,39,82,100,2
1,408,65,42,0,64,60,60,0
0,420,720,55,0,15,70,220,2
0,435,550,174,0,31,75,230,2
0,395,192,56,0,60,72,130,1
0,444,191,83,0,37,76,150,1
0,460,233,81,0,50,63,110,0
0,419,670,300,0,18,68,250,2
1,410,378,193,1,46,76,250,2
1,240,513,300,0,23,86,250,2
1,325,720,300,1,6,74,250,2
0,426,98,35,0,54,79,100,0
0,376,112,43,0,45,72,90,1
1,252,720,300,0,5,81,250,2
0,434,187,71,0,48,63,120,0
0,454,69,48,0,55,72,50,0
0,499,223,77,0,59,71,130,0
1,351,720,300,1,17,75,250,2
1,426,720,300,1,14,71,250,2
0,481,699,181,1,10,71,250,2
1,475,60,28,0,59,61,10,0
0,417,160,81,0,57,74,150,0
0,360,81,19,0,58,78,70,0
1,379,164,100,0,49,59,140,2
1,304,367,201,1,35,76,200,2
0,413,274,70,0,48,71,140,1
0,404,60,38,0,47,74,70,2
1,366,185,92,1,49,70,180,2
1,384,720,300,0,15,74,210,2
1,424,86,47,0,55,70,40,0
0,431,538,176,1,28,72,230,2
1,417,237,117,0,43,74,250,2
1,376,319,191,1,39,67,240,2
0,466,391,183,0,29,65,230,2
1,376,300,181,0,47,70,170,2
0,431,635,290,1,17,65,230,2
0,416,60,22,0,63,81,70,0
0,411,310,159,0,47,65,130,1
0,395,353,112,0,29,78,160,2
0,390,587,230,0,20,82,250,2
1,429,498,264,1,31,73,250,2
0,380,180,75,0,39,69,100,1
0,404,77,37,0,55,71,100,0
1,461,280,133,1,55,62,150,2
0,417,60,24,0,53,62,70,0
0,461,298,157,0,39,81,240,2
0,390,158,96,1,50,63,90,1
0,367,141,81,0,51,63,70,1
0,355,146,72,0,51,76,100,1
1,466,543,300,1,20,69,210,2
0,378,176,75,0,45,78,110,1
1,427,343,265,0,28,54,210,2
0,400,253,73,0,35,71,90,1
0,500,308,127,1,50,63,140,1
1,529,467,286,0,28,62,250,2
1,271,720,300,0,5,74,250,2
0,380,446,235,1,33,65,220,2
0,473,144,51,0,56,67,70,0
0,445,558,300,0,19,70,240,2
0,488,346,130,1,39,73,110,2
0,421,720,211,1,10,64,250,2
1,514,417,233,0,31,74,130,0
0,455,187,55,0,45,75,120,0
1,289,206,147,0,37,83,90,2
0,422,60,30,0,58,72,70,0
0,389,293,111,0,35,74,140,2
0,514,254,99,0,46,67,150,0
0,401,201,81,0,64,75,90,1
1,409,436,288,0,36,76,220,1
0,396,60,28,0,57,69,60,0
0,389,150,87,0,60,64,90,1
1,241,123,75,0,45,74,100,2
0,464,279,139,0,43,63,150,1
0,499,231,59,0,62,64,100,0
0,374,354,155,0,25,78,190,0
1,266,255,144,1,49,82,100,2
1,431,706,300,1,16,70,250,2
1,244,261,172,0,40,77,130,2
0,510,403,208,1,33,68,250,2
1,296,150,86,1,43,71,110,2
0,394,254,102,0,36,67,80,1
0,447,195,101,0,46,77,140,1
1,302,720,300,1,4,77,250,2
0,384,155,72,0,45,71,50,1
0,437,157,78,0,54,55,50,0
0,313,720,300,0,6,75,250,2
0,517,375,90,0,38,66,200,1
1,378,264,141,1,44,75,120,2
0,355,249,111,1,37,79,140,2
0,384,401,182,0,44,77,150,2
0,484,225,114,0,41,63,100,1
1,432,657,300,1,19,79,250,2
1,472,338,139,0,39,68,130,2
0,400,463,137,0,24,68,130,2
1,395,60,33,0,67,71,40,0
1,419,168,93,1,53,76,150,2
0,454,119,68,0,64,70,80,0
0,506,437,79,0,28,64,250,1
0,399,270,118,1,43,75,150,2
1,352,155,68,0,46,80,140,2
0,404,232,99,0,39,65,100,1
0,447,60,17,0,64,68,20,0
0,469,60,23,1,49,68,70,0
1,244,65,42,1,40,80,50,2
0,490,79,30,0,69,61,70,0
1,280,494,300,1,14,75,250,2
1,368,500,300,0,17,78,250,2
0,497,169,45,0,54,73,130,0
0,451,361,134,0,27,74,110,1
0,436,387,214,0,31,76,250,2
1,307,148,73,1,43,73,90,1
0,367,361,184,0,32,83,120,2
0,482,110,37,0,58,63,80,0
0,405,127,61,0,50,74,130,0
0,425,720,59,0,10,76,250,2
1,427,333,200,0,36,71,180,2
1,316,258,179,0,41,81,190,2
1,393,508,242,0,24,79,170,2
0,452,472,100,1,26,75,180,2
0,419,192,80,0,45,68,60,0
1,338,229,125,0,29,86,130,2
0,406,269,107,1,35,69,140,2
1,314,598,300,0,24,78,250,2
0,459,189,84,1,47,75,70,1
0,401,636,239,1,18,71,250,2
1,427,365,292,1,38,70,250,2
1,344,529,300,1,21,66,250,2
1,315,695,300,1,7,82,250,2
0,423,60,24,0,41,78,40,0
0,429,382,146,0,35,73,180,2
0,485,341,97,1,47,69,190,2
0,431,169,33,0,46,72,80,1
1,355,198,137,0,48,81,130,2
0,505,60,34,0,64,69,50,0
1,410,720,300,1,16,81,250,2
0,518,105,28,0,48,71,40,0
1,463,92,44,0,53,69,40,0
0,390,163,82,0,51,75,60,1
0,499,108,14,0,57,71,120,0
1,481,91,55,0,63,67,50,0
0,526,720,203,0,15,77,220,2
1,444,136,72,0,58,69,110,0
1,442,178,91,0,38,73,150,1
1,353,370,247,1,31,69,250,2
0,408,67,25,0,69,71,100,0
0,417,196,101,0,63,72,110,1
0,336,261,143,0,37,79,140,2
0,502,249,99,0,37,74,150,1
0,420,289,120,0,48,71,190,1
0,499,191,95,1,45,63,150,1
0,388,174,22,0,47,74,70,1
0,489,293,130,0,35,73,190,1
0,410,279,95,0,29,73,180,1
0,385,98,33,0,45,65,60,0
0,531,274,53,0,42,70,50,0
1,467,362,211,1,33,69,250,2
0,445,332,152,0,39,69,190,2
0,421,214,91,0,41,65,90,0
0,471,576,145,0,25,79,210,2
1,388,635,300,0,22,76,250,2
0,410,516,157,0,27,76,150,0
0,399,271,190,1,40,72,230,2
1,527,720,229,1,11,74,170,2
1,562,250,158,0,47,65,240,0
0,513,386,171,0,27,71,160,2
0,458,202,70,0,42,72,70,0
0,418,60,13,0,56,65,70,0
0,395,382,145,1,41,76,170,2
1,323,401,191,1,26,81,210,2
0,422,643,228,1,17,75,250,2
1,540,408,147,1,32,63,100,2
0,525,109,43,0,41,74,60,0
1,442,240,101,1,45,74,90,2
0,401,212,87,0,49,62,180,1
0,479,256,142,0,49,74,220,1
0,408,336,155,1,36,72,130,2
0,327,252,74,1,34,80,90,2
0,464,96,44,0,88,81,90,0
1,331,466,226,0,33,70,170,2
0,379,373,198,0,33,73,230,2
1,372,415,202,1,36,75,220,2
0,425,346,96,0,37,67,150,1
0,433,196,68,0,51,80,120,0
1,369,312,128,1,36,64,190,2
0,341,432,249,0,25,82,250,2
0,526,432,138,1,42,67,200,2
0,400,720,210,0,10,73,250,2
0,372,116,68,0,38,77,100,1
1,367,218,96,1,49,77,200,2
1,367,96,61,0,48,78,80,2
0,507,175,56,0,46,73,100,0
1,393,326,184,1,46,73,190,2
0,463,116,53,0,52,63,60,0
0,463,352,115,1,32,74,130,2
1,391,584,300,1,19,68,230,2
0,435,227,130,0,53,76,170,1
1,240,125,77,1,51,78,40,2
1,372,224,91,1,46,74,110,2
1,471,401,182,1,32,71,180,2
1,600,631,300,1,20,69,250,2
0,374,189,69,0,46,79,120,1
0,441,60,27,0,51,68,30,0
0,421,209,81,0,45,64,90,1
1,518,341,255,1,48,63,210,0
0,367,574,222,0,21,71,250,2
0,466,60,27,0,58,59,10,0
0,364,367,119,0,28,76,150,2
1,367,110,53,0,37,74,70,1
1,372,238,153,1,49,60,140,2
0,503,333,71,1,48,73,30,1
0,381,400,189,0,26,71,170,2
0,453,100,42,1,44,68,80,1
0,435,153,76,0,46,61,70,0
0,433,150,87,0,54,76,120,0
1,457,215,131,1,48,72,140,2
1,285,720,300,0,9,81,250,2
0,460,200,138,0,48,64,130,1
0,421,415,145,0,27,73,160,2
0,504,227,35,0,45,75,120,0
0,451,188,77,0,46,73,80,0
0,439,510,129,1,31,67,220,2
0,405,211,55,0,42,77,70,0
0,461,247,155,0,54,69,110,1
1,463,259,147,1,41,77,50,1
1,352,230,80,0,46,63,140,2
0,378,243,81,0,47,61,60,1
0,469,108,67,1,51,67,110,0
1,288,92,58,0,61,73,40,2
1,283,260,174,0,33,83,160,2
0,381,621,287,0,11,80,250,2
0,414,302,93,0,37,79,110,1
0,383,171,34,0,44,72,100,0
0,338,310,141,1,30,76,160,2
0,393,561,257,0,19,72,250,2
0,482,141,27,0,61,72,70,0
0,356,248,121,0,34,76,80,2
0,417,159,67,0,52,67,140,0
0,547,603,151,0,21,73,250,2
1,386,254,122,0,50,66,150,2
0,467,186,36,0,55,62,120,0
1,323,517,274,1,20,80,250,2
0,558,126,39,0,65,68,50,0
0,422,119,43,0,52,66,80,0
0,423,489,185,0,37,75,200,2
0,500,426,200,0,26,66,140,2
0,425,354,153,0,31,73,170,2
0,437,125,65,1,44,72,110,1
0,435,261,71,0,37,76,220,1
1,340,334,265,1,42,76,180,2
0,438,477,227,0,35,73,160,2
1,398,286,218,0,40,85,250,2
0,387,93,58,0,43,76,60,0
0,381,266,164,0,47,68,170,2
0,404,242,91,1,46,71,150,1
1,291,654,292,1,14,84,250,2
1,263,720,300,1,5,79,250,2
1,395,720,300,1,15,78,250,2
0,481,138,68,0,68,59,90,0
1,435,260,124,1,42,72,140,2
0,330,60,20,1,70,72,70,1
1,357,183,103,0,41,71,130,2
0,364,160,53,0,39,67,180,1
0,442,496,160,0,30,76,190,2
0,414,195,70,0,52,73,90,0
0,479,481,236,1,29,71,230,2
1,373,210,63,0,38,72,130,2
1,240,117,78,1,55,78,100,2
0,386,213,77,0,36,67,140,1
1,375,422,212,0,35,82,160,2
1,381,186,104,1,55,72,130,2
0,364,72,27,0,58,63,30,0
0,373,172,40,0,44,86,70,1
0,437,330,143,0,33,72,150,1
0,364,212,118,0,51,77,130,2
0,351,96,37,0,49,74,60,1
0,412,109,36,0,53,71,80,0
0,395,286,139,0,42,68,110,2
0,406,221,58,0,54,82,80,0
1,310,78,62,1,54,72,90,2
0,450,551,139,1,26,69,190,2
0,398,60,26,0,63,68,50,0
0,453,499,164,0,38,70,210,2
0,415,134,55,0,48,69,100,0
0,443,91,26,0,61,69,60,0
0,493,282,67,0,55,65,100,0
0,476,175,66,0,60,70,110,0
0,484,113,43,0,54,74,50,1
0,491,294,59,0,48,64,50,0
0,446,68,23,0,50,81,50,0
1,344,360,228,1,31,65,170,2
0,415,237,128,0,56,69,110,1
0,406,160,52,0,48,68,50,0
0,450,60,18,0,52,72,60,0
1,438,327,165,1,32,71,220,2
0,413,213,56,0,43,66,70,0
1,387,294,144,0,39,74,100,2
1,327,63,41,1,50,78,50,2
0,430,181,107,1,58,69,130,1
0,392,307,78,1,34,70,140,2
0,398,169,79,0,47,80,190,1
0,416,82,22,0,59,81,60,0
0,475,341,119,1,36,66,170,2
0,430,538,234,0,23,80,190,2
0,428,115,32,0,56,75,70,0
0,448,99,44,1,57,74,50,0
1,345,720,300,1,11,69,250,2
0,491,181,71,0,49,70,100,0
1,306,60,35,1,54,83,70,2
1,346,720,300,1,11,71,250,2
1,276,60,36,0,56,79,100,2
1,350,60,24,0,54,69,70,1
0,336,60,31,0,49,82,50,1
0,457,271,155,0,44,79,130,1
0,473,359,91,1,34,76,140,2
0,474,60,22,0,54,69,70,0
1,377,163,120,1,53,71,120,2
1,298,360,288,1,27,77,250,2
0,379,426,208,0,24,73,240,2
0,526,60,18,0,54,69,40,0
0,506,60,23,0,61,74,40,0
0,441,134,55,0,45,67,90,0
0,409,60,31,0,46,75,90,0
0,518,539,161,0,25,88,250,2
1,311,269,151,0,43,77,160,2
0,446,422,179,1,31,75,200,0
1,454,363,240,0,31,63,250,2
0,378,264,102,0,43,75,210,2
1,433,184,89,1,36,70,120,2
0,461,60,23,0,44,77,60,0
1,372,278,184,1,41,81,170,2
1,320,696,300,0,12,80,240,2
0,398,638,300,0,11,71,250,2
0,464,197,44,0,57,65,60,0
1,275,545,300,1,16,71,250,2
0,456,136,49,1,62,66,90,0
0,477,173,64,0,54,66,80,0
0,499,227,56,0,33,78,100,0
1,292,720,300,1,8,88,250,2
1,467,531,300,0,19,83,250,1
0,519,298,145,0,43,67,150,1
0,455,542,203,1,29,68,240,2
1,317,183,99,1,42,71,90,2
1,367,294,147,0,39,82,140,2
1,386,540,234,0,32,77,220,2
0,463,152,56,0,45,79,70,0
0,421,125,59,0,58,71,60,0
0,464,290,43,0,45,77,140,0
1,368,313,167,1,39,72,170,2
0,463,93,6,0,69,69,80,0
0,426,134,76,0,55,66,40,0
0,418,77,40,0,50,70,50,0
0,406,340,91,0,35,68,140,1
1,524,195,85,0,59,73,160,1
0,523,361,116,0,38,71,150,1
1,413,363,275,1,31,74,250,2
1,482,358,204,0,28,78,230,2
0,489,78,25,0,67,69,50,0
1,372,315,201,0,50,71,200,2
1,269,447,289,1,34,74,220,2
1,356,546,300,0,24,73,250,2
0,418,76,30,0,68,63,50,0
0,378,167,65,0,44,79,130,1
0,360,404,143,1,29,75,120,2
1,409,600,300,1,24,79,250,2
1,397,304,130,1,41,72,140,2
1,308,114,60,1,49,80,170,2
0,397,355,142,0,31,74,250,2
0,493,202,41,0,44,70,80,0
0,376,73,33,0,51,77,70,0
0,443,172,51,0,56,68,60,0
1,361,104,51,1,46,74,110,2
0,475,424,93,1,38,77,150,2
0,392,60,31,0,63,60,50,0
0,454,508,149,1,24,72,240,2
0,443,248,117,0,36,81,140,1
0,461,79,14,0,50,78,40,0
0,438,160,54,0,51,73,80,0
0,467,175,45,0,42,67,80,0
0,544,98,40,0,46,76,110,0
0,548,184,101,0,54,65,150,1
1,345,720,300,1,11,80,250,2
0,319,106,33,1,38,80,40,2
1,416,344,231,1,31,81,160,2
1,403,368,161,1,26,76,250,2
0,488,229,97,1,51,72,130,1
1,409,60,21,0,62,68,40,0
0,437,444,166,0,42,66,250,2
1,454,720,300,1,9,69,250,2
1,463,322,196,0,36,71,210,2
1,277,537,278,1,22,85,250,2
0,409,326,115,1,24,63,100,2
0,444,89,19,0,49,73,90,0
0,439,189,42,0,40,78,90,2
0,423,113,56,0,33,71,50,0
1,390,245,146,0,45,55,210,2
0,469,167,96,0,48,67,100,0
0,506,176,83,0,48,68,60,0
1,415,168,111,0,51,68,70,1
0,392,221,71,1,41,65,150,0
1,364,289,198,1,37,72,150,2
1,369,674,300,1,22,81,250,2
0,475,389,106,0,29,62,130,1
0,439,296,84,0,39,70,150,1
0,522,311,105,0,37,70,210,1
0,411,89,42,0,49,72,50,0
1,416,566,245,1,22,77,250,2
1,539,137,55,1,58,68,50,1
0,390,402,175,0,34,81,230,2
0,427,248,137,0,33,68,150,1
0,402,97,17,0,54,79,90,0
0,454,272,109,0,45,69,150,1
0,380,80,35,0,42,67,80,0
0,487,138,49,0,47,63,50,0
0,442,255,82,0,51,73,190,1
0,373,99,30,0,48,68,60,0
0,492,196,52,0,54,71,100,0
1,387,631,300,1,14,79,250,2
1,456,316,169,1,27,67,200,2
0,377,90,28,0,47,75,80,0
0,438,60,20,1,45,63,50,0
0,473,326,185,0,49,65,160,2
0,398,258,133,0,41,75,170,2
0,372,228,88,1,36,77,70,2
1,372,720,300,1,7,76,250,2
0,511,189,37,1,63,66,110,0
0,491,425,120,0,33,72,200,2
0,413,113,52,0,58,72,90,0
1,300,611,300,1,14,77,250,2
1,344,125,57,0,53,69,100,0
0,411,334,131,0,27,72,180,2
0,457,164,70,0,55,76,100,0
0,429,287,126,0,38,66,120,1
